## Generation 0 
{'pos_end_effector': array([ 1.29026789, -3.52674869]), 'dist_end_effector': -4.823258142602211, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440294, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440106, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644016, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364402, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440095, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644013, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440256, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.58877411,  1.75099696]), 'dist_end_effector': -1.8473346441551473, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440217, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644013, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.68025186,  0.04218483]), 'dist_end_effector': -0.6815586179508092, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644016, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644025, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.31043816,  0.38310554]), 'dist_end_effector': -0.49309400793775277, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.53059378,  0.14026503]), 'dist_end_effector': -0.5488205865546811, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644015, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440294, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644033, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440095, 'collision': False}
{'pos_end_effector': array([-0.34126741,  3.66992071]), 'dist_end_effector': -4.027370334190012, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440106, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440217, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.42227751,  0.34626477]), 'dist_end_effector': -0.5460930228832513, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644017, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-0.57453187,  1.46974959]), 'dist_end_effector': -2.0474675194102883, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644015, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440206, 'collision': False}
{'pos_end_effector': array([-2.39916344,  0.32363271]), 'dist_end_effector': -0.5138770140048925, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440394, 'collision': False}
{'pos_end_effector': array([-0.82315055,  2.1880121 ]), 'dist_end_effector': -2.484425808632401, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': array([-2.4246496 ,  1.26105816]), 'dist_end_effector': -1.3306370495141688, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644037, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440417, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.52471091,  1.15369106]), 'dist_end_effector': -1.2674086169758465, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364402, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440294, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440095, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644015, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440217, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440294, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644015, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.25950914,  0.47193329]), 'dist_end_effector': -0.53857778339072, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364402, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644019, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.42040201,  1.08781059]), 'dist_end_effector': -1.166220270589378, 'collision': False}
{'pos_end_effector': array([-2.24806138,  0.49525076]), 'dist_end_effector': -0.5539023071885394, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644015, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644037, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440217, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440183, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440145, 'collision': False}
{'pos_end_effector': array([-2.52901943,  0.14151418]), 'dist_end_effector': -0.547620143242996, 'collision': False}
{'pos_end_effector': array([-2.90168002,  0.5050601 ]), 'dist_end_effector': -1.0334953100459934, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440134, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644037, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440095, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644026, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
## Generation 81 
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644028, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644013, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-3.10463928,  1.76331801]), 'dist_end_effector': -2.080749465528158, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440134, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644018, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644016, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': array([-2.20112494,  0.61273096]), 'dist_end_effector': -0.6448957091599288, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644036, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440095, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.47379678,  0.31359761]), 'dist_end_effector': -0.5681785387660374, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644009, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.47644545036440156, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644014, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-0.77579759,  1.68631086]), 'dist_end_effector': -2.083822411651235, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644017, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.4764454503644033, 'collision': False}
{'pos_end_effector': array([-2.37194138,  0.29775808]), 'dist_end_effector': -0.476445450364401, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
