## Generation 0 
{'pos_end_effector': array([-2.00000000e+00, -2.65398814e-13]), 'dist_end_effector': -4.293577124100266e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65787392e-13]), 'dist_end_effector': -4.2942358836296996e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63566946e-13]), 'dist_end_effector': -4.2962922826722626e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6229019e-13]), 'dist_end_effector': -4.2919858382565536e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63233879e-13]), 'dist_end_effector': -4.287235857626162e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62956323e-13]), 'dist_end_effector': -4.296059925342254e-13, 'collision': False}
{'pos_end_effector': array([-2.22345617,  0.09429587]), 'dist_end_effector': -0.2425373613507937, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66009437e-13]), 'dist_end_effector': -4.293867315121736e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60069744e-13]), 'dist_end_effector': -4.292571081960663e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59792188e-13]), 'dist_end_effector': -4.292657476182454e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.68007838e-13]), 'dist_end_effector': -4.299327732633257e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6711966e-13]), 'dist_end_effector': -4.290320666256763e-13, 'collision': False}
{'pos_end_effector': array([-2.71833485,  0.12275152]), 'dist_end_effector': -0.7287474847840092, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-1.96602963,  0.04533995]), 'dist_end_effector': -0.056654193823136786, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60069744e-13]), 'dist_end_effector': -4.292571081960663e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65842903e-13]), 'dist_end_effector': -4.2945794864253396e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61290989e-13]), 'dist_end_effector': -4.2929305738593787e-13, 'collision': False}
{'pos_end_effector': array([-2.47062291, -0.27306299]), 'dist_end_effector': -0.5441041414917704, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64677169e-13]), 'dist_end_effector': -4.292615553486838e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62734279e-13]), 'dist_end_effector': -4.2876787697734384e-13, 'collision': False}
{'pos_end_effector': array([-1.99672031,  0.00343447]), 'dist_end_effector': -0.004748889517259029, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6711966e-13]), 'dist_end_effector': -4.290320666256763e-13, 'collision': False}
{'pos_end_effector': array([-2.31923896,  0.20164925]), 'dist_end_effector': -0.3775922853350224, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2848569689682256e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-1.98661322, -0.02415989]), 'dist_end_effector': -0.02762075988807891, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65398814e-13]), 'dist_end_effector': -4.293577124100266e-13, 'collision': False}
{'pos_end_effector': array([-2.59309046, -0.32510945]), 'dist_end_effector': -0.6763523117028096, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.65065747e-13]), 'dist_end_effector': -4.2915191367988195e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.65287792e-13]), 'dist_end_effector': -4.296383264052716e-13, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60069744e-13]), 'dist_end_effector': -4.292571081960663e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61124455e-13]), 'dist_end_effector': -4.2989693491206015e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60569344e-13]), 'dist_end_effector': -4.2920700904117965e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.64899214e-13]), 'dist_end_effector': -4.286998229426829e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.54796184e-13]), 'dist_end_effector': -4.2929280974307067e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62456723e-13]), 'dist_end_effector': -4.2965189256546987e-13, 'collision': False}
{'pos_end_effector': array([-1.78771306,  0.1699279 ]), 'dist_end_effector': -0.271921379223975, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56294985e-13]), 'dist_end_effector': -4.276914025282539e-13, 'collision': False}
{'pos_end_effector': array([-2.68914585,  1.13024587]), 'dist_end_effector': -1.3237740513755534, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56850097e-13]), 'dist_end_effector': -4.2909076092710776e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66564548e-13]), 'dist_end_effector': -4.293826121893918e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62179167e-13]), 'dist_end_effector': -4.29130745300755e-13, 'collision': False}
{'pos_end_effector': array([-1.84390017,  0.12151858]), 'dist_end_effector': -0.19782295983591278, 'collision': False}
{'pos_end_effector': array([-1.65639938,  0.21160622]), 'dist_end_effector': -0.40353262801736, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62179167e-13]), 'dist_end_effector': -4.2948240135522994e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59348099e-13]), 'dist_end_effector': -4.3076796425195887e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61290989e-13]), 'dist_end_effector': -4.299981096411656e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6617597e-13]), 'dist_end_effector': -4.287932314138818e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61290989e-13]), 'dist_end_effector': -4.2929305738593787e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.57571742e-13]), 'dist_end_effector': -4.3005637831902087e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.52742272e-13]), 'dist_end_effector': -4.3023037778744356e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59126054e-13]), 'dist_end_effector': -4.29393907938305e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63011835e-13]), 'dist_end_effector': -4.2928890486274284e-13, 'collision': False}
{'pos_end_effector': array([-2.23736214,  1.20124927]), 'dist_end_effector': -1.2244756374320178, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59070543e-13]), 'dist_end_effector': -4.2918336273579546e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65121258e-13]), 'dist_end_effector': -4.2988500724614275e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-1.69391262,  0.18163369]), 'dist_end_effector': -0.3559217343938619, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.5845992e-13]), 'dist_end_effector': -4.2899224544872763e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6567637e-13]), 'dist_end_effector': -4.2883178841258017e-13, 'collision': False}
{'pos_end_effector': array([-1.99376351,  0.15781967]), 'dist_end_effector': -0.1579428462970913, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66120459e-13]), 'dist_end_effector': -4.2875877474260514e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.59126054e-13]), 'dist_end_effector': -4.29393907938305e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62845301e-13]), 'dist_end_effector': -4.2918689522550643e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.54796184e-13]), 'dist_end_effector': -4.296503003658412e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61235478e-13]), 'dist_end_effector': -4.306701651453112e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62456723e-13]), 'dist_end_effector': -4.2965189256546987e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62567745e-13]), 'dist_end_effector': -4.2936825883959046e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53852495e-13]), 'dist_end_effector': -4.296285719888805e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56850097e-13]), 'dist_end_effector': -4.294465828232322e-13, 'collision': False}
{'pos_end_effector': array([-1.79742228,  0.25332281]), 'dist_end_effector': -0.3243611814188875, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.66120459e-13]), 'dist_end_effector': -4.2875877474260514e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6711966e-13]), 'dist_end_effector': -4.290320666256763e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6567637e-13]), 'dist_end_effector': -4.2883178841258017e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65842903e-13]), 'dist_end_effector': -4.306797421395943e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.55240273e-13]), 'dist_end_effector': -4.2919942743159293e-13, 'collision': False}
{'pos_end_effector': array([-2.0000000e+00, -2.6229019e-13]), 'dist_end_effector': -4.2919858382565536e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.62512234e-13]), 'dist_end_effector': -4.293343148465904e-13, 'collision': False}
{'pos_end_effector': array([-2.000000e+00, -2.608469e-13]), 'dist_end_effector': -4.2972840084482137e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.60069744e-13]), 'dist_end_effector': -4.292571081960663e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56905608e-13]), 'dist_end_effector': -4.280575985889002e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.56183963e-13]), 'dist_end_effector': -4.2993960013048896e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.65010236e-13]), 'dist_end_effector': -4.2946700018307906e-13, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.63011835e-13]), 'dist_end_effector': -4.2928890486274284e-13, 'collision': False}
{'pos_end_effector': array([-2.12115182, -0.23693598]), 'dist_end_effector': -0.2661135472375447, 'collision': False}
{'pos_end_effector': array([-2.11674631,  0.06456042]), 'dist_end_effector': -0.1334082004193151, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.53963517e-13]), 'dist_end_effector': -4.2933603741007874e-13, 'collision': False}
{'pos_end_effector': array([-2.36031463, -0.30454038]), 'dist_end_effector': -0.47177481417985107, 'collision': False}
{'pos_end_effector': array([-2.00000000e+00, -2.61735078e-13]), 'dist_end_effector': -4.302681077279106e-13, 'collision': False}
