## Generation 0 
{'pos_end_effector': array([-2.36493439,  0.40380057]), 'dist_end_effector': -0.5442719939111801, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.59336693,  0.32054398]), 'dist_end_effector': -0.6744128949371758, 'collision': False}
{'pos_end_effector': array([-2.48999497,  0.25737356]), 'dist_end_effector': -0.55347649157946, 'collision': False}
{'pos_end_effector': array([-1.42265215,  1.12990011]), 'dist_end_effector': -1.268859647869748, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.48712834398850263, 'collision': False}
{'pos_end_effector': array([-2.50752046,  0.33285461]), 'dist_end_effector': -0.6069342723370011, 'collision': False}
{'pos_end_effector': array([-2.27399123,  1.26553096]), 'dist_end_effector': -1.2948512691186704, 'collision': False}
{'pos_end_effector': array([-2.81495505,  2.03519541]), 'dist_end_effector': -2.192298356378265, 'collision': False}
{'pos_end_effector': array([-2.58151687,  0.302573  ]), 'dist_end_effector': -0.6555244398575559, 'collision': False}
{'pos_end_effector': array([-2.24853111,  0.47554542]), 'dist_end_effector': -0.5365735383868929, 'collision': False}
{'pos_end_effector': array([-2.72439778,  0.14511131]), 'dist_end_effector': -0.7387891657929273, 'collision': False}
{'pos_end_effector': array([-2.44055845,  0.34801889]), 'dist_end_effector': -0.5614346758266174, 'collision': False}
{'pos_end_effector': array([-2.35217766,  0.41101953]), 'dist_end_effector': -0.5412634884646311, 'collision': False}
{'pos_end_effector': array([-1.79888705,  1.75317282]), 'dist_end_effector': -1.7646703218191926, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.50695581,  0.33310212]), 'dist_end_effector': -0.6065980652389735, 'collision': False}
{'pos_end_effector': array([-2.05590366,  0.6236392 ]), 'dist_end_effector': -0.6261398205033718, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.58151687,  0.302573  ]), 'dist_end_effector': -0.6555244398575559, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.36493439,  0.40380057]), 'dist_end_effector': -0.5442719939111801, 'collision': False}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.50695581,  0.33310212]), 'dist_end_effector': -0.6065980652389735, 'collision': False}
{'pos_end_effector': array([-2.4189888 ,  0.25221645]), 'dist_end_effector': -0.4890447410076301, 'collision': False}
{'pos_end_effector': array([-2.64923732,  0.27846921]), 'dist_end_effector': -0.7064376812259741, 'collision': False}
{'pos_end_effector': array([-2.28554957,  0.45125647]), 'dist_end_effector': -0.5340140097218127, 'collision': False}
{'pos_end_effector': array([-2.54403487,  0.36477823]), 'dist_end_effector': -0.6550092361375948, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.63404634,  0.2106125 ]), 'dist_end_effector': -0.6681110560954794, 'collision': False}
{'pos_end_effector': array([-2.64535147,  0.26171626]), 'dist_end_effector': -0.6964006877343232, 'collision': False}
{'pos_end_effector': array([-2.21999146,  0.49527438]), 'dist_end_effector': -0.5419344558832403, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067334, 'collision': False}
{'pos_end_effector': array([-2.67808048,  0.27366069]), 'dist_end_effector': -0.7312204253656068, 'collision': False}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.38011918,  0.43075383]), 'dist_end_effector': -0.5744906076053231, 'collision': False}
{'pos_end_effector': array([-2.69911028,  0.06818518]), 'dist_end_effector': -0.7024275051147082, 'collision': False}
{'pos_end_effector': array([-2.69911028,  0.06818518]), 'dist_end_effector': -0.7024275051147082, 'collision': False}
{'pos_end_effector': array([-2.45218323,  0.31821959]), 'dist_end_effector': -0.5529316265370086, 'collision': False}
{'pos_end_effector': array([-2.77255305,  0.19118259]), 'dist_end_effector': -0.7958573987626615, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.50271247,  0.33497025]), 'dist_end_effector': -0.6040901405758611, 'collision': False}
{'pos_end_effector': array([-2.14373179,  0.56360696]), 'dist_end_effector': -0.5816456236018044, 'collision': False}
{'pos_end_effector': array([-2.78243046,  0.17602162]), 'dist_end_effector': -0.8019856863812435, 'collision': False}
{'pos_end_effector': array([-2.36953246,  0.40123544]), 'dist_end_effector': -0.5454760468309556, 'collision': False}
{'pos_end_effector': array([-2.06557335,  0.11188425]), 'dist_end_effector': -0.1296840385205252, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.58236237,  0.3361667 ]), 'dist_end_effector': -0.6724239567896773, 'collision': False}
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.48712834398850263, 'collision': False}
{'pos_end_effector': array([-2.69911028,  0.06818518]), 'dist_end_effector': -0.7024275051147082, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.694996  ,  0.20528508]), 'dist_end_effector': -0.7246802135747573, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-1.76596164,  1.78394241]), 'dist_end_effector': -1.799228854333177, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.56573376,  0.30867905]), 'dist_end_effector': -0.6444667946444887, 'collision': False}
{'pos_end_effector': array([-2.20234155,  0.50793147]), 'dist_end_effector': -0.5467508436740851, 'collision': False}
{'pos_end_effector': array([-2.44816219,  0.33898572]), 'dist_end_effector': -0.5619258555043023, 'collision': False}
{'pos_end_effector': array([-2.64923732,  0.27846921]), 'dist_end_effector': -0.7064376812259741, 'collision': False}
{'pos_end_effector': array([-2.53478918,  0.25896636]), 'dist_end_effector': -0.5941910846669927, 'collision': False}
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.48712834398850263, 'collision': False}
{'pos_end_effector': array([-2.58855821,  0.20511638]), 'dist_end_effector': -0.6232764189501748, 'collision': False}
{'pos_end_effector': array([-2.53409172,  0.38046181]), 'dist_end_effector': -0.6557477802991959, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.52118927,  0.4298453 ]), 'dist_end_effector': -0.6755777034699304, 'collision': False}
{'pos_end_effector': array([-2.64263337,  0.24665812]), 'dist_end_effector': -0.688344301302656, 'collision': False}
{'pos_end_effector': array([-2.62497911,  0.23300705]), 'dist_end_effector': -0.6670016254564464, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.48712834398850263, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.56397065,  0.30937286]), 'dist_end_effector': -0.6432530292746399, 'collision': False}
{'pos_end_effector': array([-2.50695581,  0.33310212]), 'dist_end_effector': -0.6065980652389735, 'collision': False}
{'pos_end_effector': array([-2.52833733,  0.32390622]), 'dist_end_effector': -0.6197221728116409, 'collision': False}
{'pos_end_effector': array([-2.14573703,  0.52837506]), 'dist_end_effector': -0.5481053581688575, 'collision': False}
{'pos_end_effector': array([-2.51281585,  0.33054582]), 'dist_end_effector': -0.610115264468447, 'collision': False}
{'pos_end_effector': array([-2.59336693,  0.32054398]), 'dist_end_effector': -0.6744128949371758, 'collision': False}
{'pos_end_effector': array([-2.9851395 ,  1.54544913]), 'dist_end_effector': -1.832733708259291, 'collision': False}
{'pos_end_effector': array([-2.5568376 ,  0.27910385]), 'dist_end_effector': -0.6228700255977034, 'collision': False}
{'pos_end_effector': array([-2.14750451,  0.32599017]), 'dist_end_effector': -0.35780884966382476, 'collision': False}
{'pos_end_effector': array([-2.51726703,  0.5633224 ]), 'dist_end_effector': -0.7647857929627747, 'collision': False}
{'pos_end_effector': array([-2.64923732,  0.27846921]), 'dist_end_effector': -0.7064376812259741, 'collision': False}
{'pos_end_effector': array([-2.52734127,  0.32432661]), 'dist_end_effector': -0.6190933405536191, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.5688766 ,  0.32358653]), 'dist_end_effector': -0.6544683548757569, 'collision': False}
{'pos_end_effector': array([-2.54403487,  0.36477823]), 'dist_end_effector': -0.6550092361375948, 'collision': False}
{'pos_end_effector': array([-2.50695581,  0.33310212]), 'dist_end_effector': -0.6065980652389735, 'collision': False}
{'pos_end_effector': array([-2.53837752,  0.27493868]), 'dist_end_effector': -0.604517685128814, 'collision': False}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.35217766,  0.41101953]), 'dist_end_effector': -0.5412634884646311, 'collision': False}
{'pos_end_effector': array([-2.68003762,  0.23883225]), 'dist_end_effector': -0.7207579428232511, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.51802176,  0.32829773]), 'dist_end_effector': -0.6132910755751985, 'collision': False}
{'pos_end_effector': array([-2.62768175,  0.27015191]), 'dist_end_effector': -0.6833494205007038, 'collision': False}
{'pos_end_effector': array([-2.48211315,  0.32962492]), 'dist_end_effector': -0.584025408623324, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.47106904,  0.34157574]), 'dist_end_effector': -0.5818762998437883, 'collision': False}
{'pos_end_effector': array([-2.48860056,  0.34128696]), 'dist_end_effector': -0.5959927034830277, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.435386  ,  0.06616094]), 'dist_end_effector': -0.44038419862338196, 'collision': False}
{'pos_end_effector': array([-2.5173402 ,  0.32859083]), 'dist_end_effector': -0.6128725903490638, 'collision': False}
## Generation 20 
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.4871283439885018, 'collision': False}
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.48712834398850263, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.0421662 ,  0.56061224]), 'dist_end_effector': -0.5621957641225487, 'collision': False}
{'pos_end_effector': array([-2.27690634,  0.45679969]), 'dist_end_effector': -0.5341751412123961, 'collision': False}
{'pos_end_effector': array([-2.48999497,  0.25737356]), 'dist_end_effector': -0.55347649157946, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067331, 'collision': False}
{'pos_end_effector': array([-2.47155152,  0.12220143]), 'dist_end_effector': -0.48712834398850263, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.40606415,  0.54220624]), 'dist_end_effector': -0.6774036490280663, 'collision': False}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.15504159,  0.54365995]), 'dist_end_effector': -0.5653353267067335, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.46662282,  0.68482254]), 'dist_end_effector': -0.8286849629071155, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.31646048,  0.43204978]), 'dist_end_effector': -0.5355504114873664, 'collision': False}
{'pos_end_effector': array([-2.22888087,  0.22560449]), 'dist_end_effector': -0.32137803506571894, 'collision': False}
