## Generation 0 
{'pos_end_effector': array([-9.99986427e-01, -5.46113504e-05]), 'dist_end_effector': -1.0000135746333951, 'collision': False}
{'pos_end_effector': array([-0.99357482,  0.0486217 ]), 'dist_end_effector': -1.007598986025045, 'collision': False}
{'pos_end_effector': array([-0.99993133,  0.01049741]), 'dist_end_effector': -1.0001237640392318, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46017440e-05]), 'dist_end_effector': -1.000013574858687, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46084352e-05]), 'dist_end_effector': -1.0000135749149477, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179273, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.92066906,  0.40416163]), 'dist_end_effector': -1.1525198028039412, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-2.43460025, -1.96859577]), 'dist_end_effector': -2.0159976899226164, 'collision': False}
{'pos_end_effector': array([-0.75107758,  0.37164592]), 'dist_end_effector': -1.3030456221633722, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46119387e-05]), 'dist_end_effector': -1.0000135745294532, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.99994734,  0.00884204]), 'dist_end_effector': -1.0000917517333547, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46014318e-05]), 'dist_end_effector': -1.0000135748558336, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46014318e-05]), 'dist_end_effector': -1.0000135748558336, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46084378e-05]), 'dist_end_effector': -1.000013574788135, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517927, 'collision': False}
{'pos_end_effector': array([-0.90469304,  0.2930503 ]), 'dist_end_effector': -1.133832356587416, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.79401256,  0.31964069]), 'dist_end_effector': -1.247628101051854, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517927, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46100130e-05]), 'dist_end_effector': -1.0000135746683003, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46109759e-05]), 'dist_end_effector': -1.0000135746544903, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46078216e-05]), 'dist_end_effector': -1.0000135743536118, 'collision': False}
{'pos_end_effector': array([0.983496  , 0.47840928]), 'dist_end_effector': -3.02160947186052, 'collision': False}
{'pos_end_effector': array([-0.99998093, -0.00331471]), 'dist_end_effector': -1.0000245588205074, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.86580887,  0.22338697]), 'dist_end_effector': -1.1559806477532184, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46083141e-05]), 'dist_end_effector': -1.0000135746595848, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
## Generation 96 
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.99981312,  0.01861696]), 'dist_end_effector': -1.0003601325391729, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46105861e-05]), 'dist_end_effector': -1.000013574380258, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46089483e-05]), 'dist_end_effector': -1.0000135743080223, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46077406e-05]), 'dist_end_effector': -1.000013574498217, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46078216e-05]), 'dist_end_effector': -1.0000135743536118, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-1.68777651, -1.76823545]), 'dist_end_effector': -1.7955890681748001, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179273, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179273, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.96371626,  0.08797023]), 'dist_end_effector': -1.040010941353238, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46078216e-05]), 'dist_end_effector': -1.0000135743536118, 'collision': False}
{'pos_end_effector': array([-0.95856349,  0.04772705]), 'dist_end_effector': -1.0425295588773387, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.99988378, -0.01432748]), 'dist_end_effector': -1.0002188375763528, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-1.63681027, -1.28232661]), 'dist_end_effector': -1.3327671657436793, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.94880553,  0.19271927]), 'dist_end_effector': -1.0687144235412522, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179273, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.87528019,  0.55500049]), 'dist_end_effector': -1.2542010218223612, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46089483e-05]), 'dist_end_effector': -1.0000135743080223, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46116925e-05]), 'dist_end_effector': -1.0000135745112624, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.91806272,  0.34245996]), 'dist_end_effector': -1.1348423274523447, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46078216e-05]), 'dist_end_effector': -1.0000135743536118, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517927, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([ 2.83274995, -0.28060037]), 'dist_end_effector': -4.840889244483492, 'collision': False}
{'pos_end_effector': array([-1.70642874, -2.13234849]), 'dist_end_effector': -2.1524623499849334, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-0.97695729,  0.11130767]), 'dist_end_effector': -1.0290800636471376, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.26906873,  1.58338754]), 'dist_end_effector': -2.3458983705632948, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.98612879, -0.14053522]), 'dist_end_effector': -1.0235648339364742, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120846e-05]), 'dist_end_effector': -1.0000135744875744, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.99896154, -0.01537352]), 'dist_end_effector': -1.0011565068710198, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46118617e-05]), 'dist_end_effector': -1.0000135745055159, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46119297e-05]), 'dist_end_effector': -1.0000135745200365, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46034485e-05]), 'dist_end_effector': -1.000013574494798, 'collision': False}
{'pos_end_effector': array([-0.7176235 ,  0.88319544]), 'dist_end_effector': -1.5570882049336112, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179282, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.96340118,  0.17014843]), 'dist_end_effector': -1.050470180032989, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46092625e-05]), 'dist_end_effector': -1.000013574390732, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-2.51489548, -2.42694677]), 'dist_end_effector': -2.4809651290727492, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46122002e-05]), 'dist_end_effector': -1.0000135743170213, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517927, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46034485e-05]), 'dist_end_effector': -1.000013574494798, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46104467e-05]), 'dist_end_effector': -1.0000135745086005, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.93701143, -0.38702102]), 'dist_end_effector': -1.1312515105625391, 'collision': False}
{'pos_end_effector': array([ 1.26197052, -4.8913712 ]), 'dist_end_effector': -5.879282596854434, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179282, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46111046e-05]), 'dist_end_effector': -1.0000135744149543, 'collision': False}
{'pos_end_effector': array([-0.92988261,  0.16381786]), 'dist_end_effector': -1.0825837260919462, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46121462e-05]), 'dist_end_effector': -1.0000135742973546, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46100979e-05]), 'dist_end_effector': -1.0000135743607321, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179273, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46078216e-05]), 'dist_end_effector': -1.0000135743536118, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46115537e-05]), 'dist_end_effector': -1.0000135744715979, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517926, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46106346e-05]), 'dist_end_effector': -1.0000135744693295, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46122009e-05]), 'dist_end_effector': -1.0000135745090617, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-0.63319167,  0.34230988]), 'dist_end_effector': -1.4090213150661748, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46059955e-05]), 'dist_end_effector': -1.000013574507962, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179273, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.000013574517928, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46089483e-05]), 'dist_end_effector': -1.0000135743080223, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-9.99986427e-01, -5.46117223e-05]), 'dist_end_effector': -1.0000135744111465, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46072655e-05]), 'dist_end_effector': -1.0000135743102765, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46126306e-05]), 'dist_end_effector': -1.0000135744149405, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46124703e-05]), 'dist_end_effector': -1.000013574291297, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179264, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
{'pos_end_effector': array([-9.99986427e-01, -5.46120002e-05]), 'dist_end_effector': -1.0000135745179268, 'collision': False}
