## Generation 0 
{'pos_end_effector': array([-2.00326117, -0.02185298]), 'dist_end_effector': -0.022094977233912096, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-2.01081305, -0.01138563]), 'dist_end_effector': -0.015702055745948577, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.99048905, -0.0052857 ]), 'dist_end_effector': -0.010881032413165112, 'collision': False}
{'pos_end_effector': array([-1.98770864,  0.00580403]), 'dist_end_effector': -0.013592804810442175, 'collision': False}
{'pos_end_effector': array([-1.97793076e+00,  4.15379184e-04]), 'dist_end_effector': -0.022073153532622625, 'collision': False}
{'pos_end_effector': array([-1.99246762e+00, -1.66378673e-04]), 'dist_end_effector': -0.007534216296272813, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.99679498,  0.01909485]), 'dist_end_effector': -0.01936195698128061, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-2.69126177,  0.37167429]), 'dist_end_effector': -0.784846872676267, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00119871, -0.00669816]), 'dist_end_effector': -0.006804578045197451, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-3.05136459, -4.93127428]), 'dist_end_effector': -5.042106061525876, 'collision': False}
{'pos_end_effector': array([-1.98173376, -0.00339017]), 'dist_end_effector': -0.01857818154882356, 'collision': False}
{'pos_end_effector': array([-2.00308977,  0.01527248]), 'dist_end_effector': -0.015581892878009419, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.89955487, -1.17720402]), 'dist_end_effector': -1.1814814960813838, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-2.01431169, -0.00250694]), 'dist_end_effector': -0.014529597791017259, 'collision': False}
{'pos_end_effector': array([-2.18497202,  0.1349734 ]), 'dist_end_effector': -0.2289813657396756, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.99048905, -0.0052857 ]), 'dist_end_effector': -0.010881032413165112, 'collision': False}
{'pos_end_effector': array([-1.90651891,  0.20887546]), 'dist_end_effector': -0.22883983564567786, 'collision': False}
{'pos_end_effector': array([-2.00859389, -0.00400941]), 'dist_end_effector': -0.009483161957968375, 'collision': False}
{'pos_end_effector': array([-1.98017921,  0.00421293]), 'dist_end_effector': -0.020263578384098806, 'collision': False}
{'pos_end_effector': array([-1.98763126,  0.0199811 ]), 'dist_end_effector': -0.023499576937692186, 'collision': False}
{'pos_end_effector': array([-1.99917055,  0.00498783]), 'dist_end_effector': -0.005056325028184837, 'collision': False}
{'pos_end_effector': array([-2.00999898, -0.00304636]), 'dist_end_effector': -0.010452745558827152, 'collision': False}
{'pos_end_effector': array([-2.01194155,  0.00509998]), 'dist_end_effector': -0.012985007391242179, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-2.00304044, -0.00564619]), 'dist_end_effector': -0.006412776859117516, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-2.00355214e+00, -4.42631994e-04]), 'dist_end_effector': -0.0035796165047539408, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.99917055,  0.00498783]), 'dist_end_effector': -0.005056325028184837, 'collision': False}
{'pos_end_effector': array([-1.91303582, -0.05112707]), 'dist_end_effector': -0.10087985536872066, 'collision': False}
{'pos_end_effector': array([-1.9896213 ,  0.00681637]), 'dist_end_effector': -0.012416933606021334, 'collision': False}
{'pos_end_effector': array([-1.98260281, -0.00733224]), 'dist_end_effector': -0.018879188852313978, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-2.13351066,  0.41303477]), 'dist_end_effector': -0.4340769736765229, 'collision': False}
{'pos_end_effector': array([-1.99924763,  0.01290293]), 'dist_end_effector': -0.012924842241892357, 'collision': False}
{'pos_end_effector': array([-2.24446176,  0.14194854]), 'dist_end_effector': -0.28268523189172684, 'collision': False}
{'pos_end_effector': array([-2.00164173e+00, -1.34872121e-03]), 'dist_end_effector': -0.0021246932705946985, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.99002067, -0.00403529]), 'dist_end_effector': -0.01076431763417246, 'collision': False}
{'pos_end_effector': array([-1.99048905, -0.0052857 ]), 'dist_end_effector': -0.010881032413165112, 'collision': False}
{'pos_end_effector': array([-2.00120881, -0.01076358]), 'dist_end_effector': -0.010831241714514635, 'collision': False}
{'pos_end_effector': array([-2.14801752, -1.02093312]), 'dist_end_effector': -1.0316072983457993, 'collision': False}
{'pos_end_effector': array([-1.99117528,  0.01232715]), 'dist_end_effector': -0.015160288060137372, 'collision': False}
{'pos_end_effector': array([-1.42617572, -0.71938303]), 'dist_end_effector': -0.9202098914782599, 'collision': False}
{'pos_end_effector': array([-1.99771169,  0.01032607]), 'dist_end_effector': -0.010576578384096116, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.99125009, -0.00386794]), 'dist_end_effector': -0.009566710393625218, 'collision': False}
{'pos_end_effector': array([-2.39853176,  0.07605422]), 'dist_end_effector': -0.4057238078443774, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-2.00685868, -0.00226163]), 'dist_end_effector': -0.007221946797525041, 'collision': False}
{'pos_end_effector': array([-1.90899002, -0.22235236]), 'dist_end_effector': -0.24025692355813974, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-2.00119871, -0.00669816]), 'dist_end_effector': -0.006804578045197451, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-0.16235455, -4.53368935]), 'dist_end_effector': -4.89196074307403, 'collision': False}
{'pos_end_effector': array([-2.01431169, -0.00250694]), 'dist_end_effector': -0.014529597791017259, 'collision': False}
{'pos_end_effector': array([-2.50983486,  0.27642267]), 'dist_end_effector': -0.5799492013757661, 'collision': False}
{'pos_end_effector': array([-1.98455262,  0.00208605]), 'dist_end_effector': -0.015587591434150012, 'collision': False}
{'pos_end_effector': array([-1.99518589,  0.01925464]), 'dist_end_effector': -0.019847341334497146, 'collision': False}
{'pos_end_effector': array([-2.01235264,  0.00603549]), 'dist_end_effector': -0.013748265114546198, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-2.00059926,  0.01252318]), 'dist_end_effector': -0.012537509576564364, 'collision': False}
{'pos_end_effector': array([-2.01503762,  0.01684031]), 'dist_end_effector': -0.022577108942987492, 'collision': False}
{'pos_end_effector': array([-1.99693596,  0.02013824]), 'dist_end_effector': -0.020370007462860155, 'collision': False}
{'pos_end_effector': array([-2.17228882,  0.00413139]), 'dist_end_effector': -0.1723383427287342, 'collision': False}
{'pos_end_effector': array([-2.30112315,  0.46667928]), 'dist_end_effector': -0.5553959890462987, 'collision': False}
{'pos_end_effector': array([-1.99179264,  0.01386685]), 'dist_end_effector': -0.016113667069259846, 'collision': False}
{'pos_end_effector': array([-1.9885511 , -0.00571741]), 'dist_end_effector': -0.012797108895648062, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-2.00411594,  0.00853358]), 'dist_end_effector': -0.00947432868615908, 'collision': False}
{'pos_end_effector': array([-2.00388238,  0.01533986]), 'dist_end_effector': -0.015823536623429967, 'collision': False}
{'pos_end_effector': array([-1.98893871,  0.0114699 ]), 'dist_end_effector': -0.015934577699088362, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.99185264,  0.00755066]), 'dist_end_effector': -0.011108189353418231, 'collision': False}
{'pos_end_effector': array([-2.0064607 ,  0.00441894]), 'dist_end_effector': -0.007827364081228394, 'collision': False}
{'pos_end_effector': array([-2.00605128e+00, -1.88488417e-03]), 'dist_end_effector': -0.006338039867429391, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.98998647,  0.01025865]), 'dist_end_effector': -0.014335647279308219, 'collision': False}
{'pos_end_effector': array([-1.99903036, -0.00509844]), 'dist_end_effector': -0.005189826856911427, 'collision': False}
{'pos_end_effector': array([-2.01114397e+00,  2.56266213e-04]), 'dist_end_effector': -0.011146915790850115, 'collision': False}
{'pos_end_effector': array([-1.98386455,  0.0020808 ]), 'dist_end_effector': -0.016269061462268985, 'collision': False}
{'pos_end_effector': array([-1.99209779,  0.00393271]), 'dist_end_effector': -0.008826729169324279, 'collision': False}
{'pos_end_effector': array([-5.29985187, -2.22439652]), 'dist_end_effector': -3.9795681020773914, 'collision': False}
{'pos_end_effector': array([-2.09702552, -0.00501131]), 'dist_end_effector': -0.09715484798702954, 'collision': False}
{'pos_end_effector': array([-1.98958607e+00, -5.08476218e-04]), 'dist_end_effector': -0.010426335600348667, 'collision': False}
{'pos_end_effector': array([-2.00204105,  0.01835302]), 'dist_end_effector': -0.018466168246417277, 'collision': False}
{'pos_end_effector': array([-1.994117  ,  0.00397332]), 'dist_end_effector': -0.007099079035836864, 'collision': False}
{'pos_end_effector': array([-1.98799366, -0.00606391]), 'dist_end_effector': -0.013450769972562338, 'collision': False}
{'pos_end_effector': array([-1.63711629, -1.98697608]), 'dist_end_effector': -2.0198412130903796, 'collision': False}
{'pos_end_effector': array([-1.99842270e+00,  1.79193572e-03]), 'dist_end_effector': -0.0023872382319986554, 'collision': False}
{'pos_end_effector': array([-1.97393836, -0.01232691]), 'dist_end_effector': -0.02882987920699238, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
## Generation 17 
{'pos_end_effector': array([-1.98633734,  0.01895831]), 'dist_end_effector': -0.02336848470342258, 'collision': False}
{'pos_end_effector': array([-2.00119871, -0.00669816]), 'dist_end_effector': -0.006804578045197451, 'collision': False}
{'pos_end_effector': array([-1.99048905, -0.0052857 ]), 'dist_end_effector': -0.010881032413165112, 'collision': False}
{'pos_end_effector': array([-1.99492126e+00, -1.65089222e-03]), 'dist_end_effector': -0.005340319084069685, 'collision': False}
{'pos_end_effector': array([-3.01455357,  0.05257888]), 'dist_end_effector': -1.0159150958853989, 'collision': False}
{'pos_end_effector': array([-1.96784469,  0.09966056]), 'dist_end_effector': -0.1047195841798221, 'collision': False}
{'pos_end_effector': array([-1.90353409,  0.23606669]), 'dist_end_effector': -0.2550159845821448, 'collision': False}
{'pos_end_effector': array([-1.99048905, -0.0052857 ]), 'dist_end_effector': -0.010881032413165112, 'collision': False}
{'pos_end_effector': array([-2.00119871, -0.00669816]), 'dist_end_effector': -0.006804578045197451, 'collision': False}
{'pos_end_effector': array([-2.01329347,  0.00248243]), 'dist_end_effector': -0.013523273722793126, 'collision': False}
{'pos_end_effector': array([-4.5397649 , -0.69608277]), 'dist_end_effector': -2.6334268504865723, 'collision': False}
{'pos_end_effector': array([-1.99048905, -0.0052857 ]), 'dist_end_effector': -0.010881032413165112, 'collision': False}
{'pos_end_effector': array([-1.99185264,  0.00755066]), 'dist_end_effector': -0.011108189353418231, 'collision': False}
{'pos_end_effector': array([-1.994586  , -0.01286579]), 'dist_end_effector': -0.013958507464150463, 'collision': False}
{'pos_end_effector': array([-2.00569795, -0.00639603]), 'dist_end_effector': -0.008565970776871813, 'collision': False}
{'pos_end_effector': array([-1.99787464,  0.00510238]), 'dist_end_effector': -0.005527332657097126, 'collision': False}
{'pos_end_effector': array([-1.99228148,  0.00266515]), 'dist_end_effector': -0.008165696691028167, 'collision': False}
{'pos_end_effector': [0, 0], 'dist_end_effector': -1000000, 'collision': True}
{'pos_end_effector': array([-1.98941508, -0.00249644]), 'dist_end_effector': -0.010875326723863765, 'collision': False}
{'pos_end_effector': array([-1.80625034,  0.19370716]), 'dist_end_effector': -0.27397334517263094, 'collision': False}
{'pos_end_effector': array([-1.99761487,  0.00803253]), 'dist_end_effector': -0.008379166469132032, 'collision': False}
{'pos_end_effector': array([-2.00120881, -0.01076358]), 'dist_end_effector': -0.010831241714514635, 'collision': False}
